object_id,form,line_number,description,value,variable_name,xpath,in_group,group_name,group_index
201533089349301428,IRS990ScheduleK,Part II; Part II Line 17,Proceeds; Adequate books and records maintained?,true,SkdKTxExmptBndsPrcds.AdqtBksAndRcMntInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/AdequateBooksAndRecMaintInd,True,SkdKTxExmptBndsPrcds,1
201533089349301428,IRS990ScheduleK,Part II; Part II,Proceeds; Bond issue reference number (A-D),C,SkdKTxExmptBndsPrcds.BndRfrncCd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/BondReferenceCd,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 1,Proceeds; Amount of bonds retired,0,SkdKTxExmptBndsPrcds.RtrdAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/RetiredAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 2,Proceeds; Amount of bonds defeased,0,SkdKTxExmptBndsPrcds.BndDfsdAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/BondDefeasedAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 3,Proceeds; Total proceeds of issue,132681869,SkdKTxExmptBndsPrcds.TtlPrcdsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/TotalProceedsAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 4,Proceeds; Gross proceeds in reserve funds,0,SkdKTxExmptBndsPrcds.InRsrvFndAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/InReserveFundAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 5,Proceeds; Capitalized interest from proceeds,0,SkdKTxExmptBndsPrcds.CptlzdIntrstAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CapitalizedInterestAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 6,Proceeds; Proceeds in refunding escrow,0,SkdKTxExmptBndsPrcds.RfndngEscrwAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/RefundingEscrowAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 7,Proceeds; Issuance costs from proceeds,0,SkdKTxExmptBndsPrcds.IssncCstsFrmPrcdsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/IssuanceCostsFromProceedsAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 8,Proceeds; Credit enhancement from proceeds,0,SkdKTxExmptBndsPrcds.CrdtEnhncmntAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CreditEnhancementAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 9,Proceeds; Working capital expenditures from proceeds,0,SkdKTxExmptBndsPrcds.WrkngCptlExpndtrsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/WorkingCapitalExpendituresAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 10,Proceeds; Capital expenditures from proceeds,0,SkdKTxExmptBndsPrcds.CptlExpndtrsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CapitalExpendituresAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 11,Proceeds; Other spent proceeds,132681869,SkdKTxExmptBndsPrcds.OthrSpntPrcdsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/OtherSpentProceedsAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 12,Proceeds; Amount unspent,0,SkdKTxExmptBndsPrcds.UnspntAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/UnspentAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 14,Proceeds; Current refunding?,true,SkdKTxExmptBndsPrcds.CrrntRfndngInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CurrentRefundingInd,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 15,Proceeds; Advance refunding?,false,SkdKTxExmptBndsPrcds.AdvncRfndngInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/AdvanceRefundingInd,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 16,Proceeds; Final allocation made?,true,SkdKTxExmptBndsPrcds.FnlAllctnMdInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/FinalAllocationMadeInd,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 17,Proceeds; Adequate books and records maintained?,true,SkdKTxExmptBndsPrcds.AdqtBksAndRcMntInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/AdequateBooksAndRecMaintInd,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part III; Part III,Private Use; Bond issue reference number (A-D),A,SkdKTxExmptBndsPrvtBsUs.BndRfrncCd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/BondReferenceCd,True,SkdKTxExmptBndsPrvtBsUs,0
201533089349301428,IRS990ScheduleK,Part III; Part III Line 4,Private Use; Percentage of private business use by others,0.00000,SkdKTxExmptBndsPrvtBsUs.PrvtBsUsByOthrsPct,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/PrivateBusUseByOthersPct,True,SkdKTxExmptBndsPrvtBsUs,0
201533089349301428,IRS990ScheduleK,Part III; Part III Line 5,Private Use; Percentage of private business concerning UBI,0.00000,SkdKTxExmptBndsPrvtBsUs.PrvtBsCncrnngUBIPct,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/PrivateBusConcerningUBIPct,True,SkdKTxExmptBndsPrvtBsUs,0
201533089349301428,IRS990ScheduleK,Part III; Part III Line 6,Private Use; Total of lines 4 and 5,0.00000,SkdKTxExmptBndsPrvtBsUs.TtlPrvtBsnssUsPct,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/TotalPrivateBusinessUsePct,True,SkdKTxExmptBndsPrvtBsUs,0
201533089349301428,IRS990ScheduleK,Part III; Part III,Private Use; Bond issue reference number (A-D),B,SkdKTxExmptBndsPrvtBsUs.BndRfrncCd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/BondReferenceCd,True,SkdKTxExmptBndsPrvtBsUs,1
201533089349301428,IRS990ScheduleK,Part III; Part III Line 1,Private Use; Partnership or LLC owning bond financed property?,false,SkdKTxExmptBndsPrvtBsUs.OwnngBndFnncdPrprtyInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/OwningBondFinancedPropertyInd,True,SkdKTxExmptBndsPrvtBsUs,1
201533089349301428,IRS990ScheduleK,Part III; Part III Line 2,Private Use; Any lease arrangements?,false,SkdKTxExmptBndsPrvtBsUs.AnyLsArrngmntsInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/AnyLeaseArrangementsInd,True,SkdKTxExmptBndsPrvtBsUs,1
201533089349301428,IRS990ScheduleK,Part III; Part III Line 3a,Private Use; Management contract for bond financed property?,false,SkdKTxExmptBndsPrvtBsUs.MgmtCntrctBndFncdPrpInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/MgmtContractBondFincdPropInd,True,SkdKTxExmptBndsPrvtBsUs,1
201533089349301428,IRS990ScheduleK,Part III; Part III Line 3b,Private Use; Bond Counsel routinely engaged to review management or service contracts?,false,SkdKTxExmptBndsPrvtBsUs.EnggBndCnslCntrctsInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/EngageBondCounselContractsInd,True,SkdKTxExmptBndsPrvtBsUs,1
201533089349301428,IRS990ScheduleK,Part III; Part III Line 3c,Private Use; Any research agreements?,false,SkdKTxExmptBndsPrvtBsUs.AnyRsrchAgrmntsInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/AnyResearchAgreementsInd,True,SkdKTxExmptBndsPrvtBsUs,1
201533089349301428,IRS990ScheduleK,Part III; Part III Line 3d,Private Use; Bond Counsel routinely engaged to review management or service contracts?,false,SkdKTxExmptBndsPrvtBsUs.EnggBndCnslRsrchInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/EngageBondCounselResearchInd,True,SkdKTxExmptBndsPrvtBsUs,1
201533089349301428,IRS990ScheduleK,Part III; Part III Line 4,Private Use; Percentage of private business use by others,0.00000,SkdKTxExmptBndsPrvtBsUs.PrvtBsUsByOthrsPct,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/PrivateBusUseByOthersPct,True,SkdKTxExmptBndsPrvtBsUs,1
201533089349301428,IRS990ScheduleK,Part III; Part III Line 5,Private Use; Percentage of private business concerning UBI,0.00000,SkdKTxExmptBndsPrvtBsUs.PrvtBsCncrnngUBIPct,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/PrivateBusConcerningUBIPct,True,SkdKTxExmptBndsPrvtBsUs,1
201533089349301428,IRS990ScheduleK,Part III; Part III Line 6,Private Use; Total of lines 4 and 5,0.00000,SkdKTxExmptBndsPrvtBsUs.TtlPrvtBsnssUsPct,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/TotalPrivateBusinessUsePct,True,SkdKTxExmptBndsPrvtBsUs,1
201533089349301428,IRS990ScheduleK,Part III; Part III Line 7,Private Use; Bond issue meets private security or payment test?,false,SkdKTxExmptBndsPrvtBsUs.BndIssMtPrvtScPymtTstInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/BondIssMeetPrvtSecPymtTestInd,True,SkdKTxExmptBndsPrvtBsUs,1
201533089349301428,IRS990ScheduleK,Part III; Part III Line 8a,Private Use; Change in use of bond financed property?,false,SkdKTxExmptBndsPrvtBsUs.ChngInUsBndFnncdPrpInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/ChangeInUseBondFinancedPropInd,True,SkdKTxExmptBndsPrvtBsUs,1
201533089349301428,IRS990ScheduleK,Part III; Part III Line 8c,Private Use; Remedial action taken?,false,SkdKTxExmptBndsPrvtBsUs.RmdlActnTknInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/RemedialActionTakenInd,True,SkdKTxExmptBndsPrvtBsUs,1
201533089349301428,IRS990ScheduleK,Part III; Part III Line 9,Private Use; Nonqualified bonds remediated procedures?,true,SkdKTxExmptBndsPrvtBsUs.PrcsNnqlfdBndRmdtdInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/ProcsNonqualifiedBondRemdtdInd,True,SkdKTxExmptBndsPrvtBsUs,1
201533089349301428,IRS990ScheduleK,Part III; Part III,Private Use; Bond issue reference number (A-D),C,SkdKTxExmptBndsPrvtBsUs.BndRfrncCd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/BondReferenceCd,True,SkdKTxExmptBndsPrvtBsUs,2
201533089349301428,IRS990ScheduleK,Part III; Part III Line 1,Private Use; Partnership or LLC owning bond financed property?,false,SkdKTxExmptBndsPrvtBsUs.OwnngBndFnncdPrprtyInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/OwningBondFinancedPropertyInd,True,SkdKTxExmptBndsPrvtBsUs,2
201533089349301428,IRS990ScheduleK,Part III; Part III Line 2,Private Use; Any lease arrangements?,true,SkdKTxExmptBndsPrvtBsUs.AnyLsArrngmntsInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/AnyLeaseArrangementsInd,True,SkdKTxExmptBndsPrvtBsUs,2
201533089349301428,IRS990ScheduleK,Part III; Part III Line 3a,Private Use; Management contract for bond financed property?,true,SkdKTxExmptBndsPrvtBsUs.MgmtCntrctBndFncdPrpInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/MgmtContractBondFincdPropInd,True,SkdKTxExmptBndsPrvtBsUs,2
201533089349301428,IRS990ScheduleK,Part III; Part III Line 3b,Private Use; Bond Counsel routinely engaged to review management or service contracts?,true,SkdKTxExmptBndsPrvtBsUs.EnggBndCnslCntrctsInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/EngageBondCounselContractsInd,True,SkdKTxExmptBndsPrvtBsUs,2
201533089349301428,IRS990ScheduleK,Part III; Part III Line 3c,Private Use; Any research agreements?,true,SkdKTxExmptBndsPrvtBsUs.AnyRsrchAgrmntsInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/AnyResearchAgreementsInd,True,SkdKTxExmptBndsPrvtBsUs,2
201533089349301428,IRS990ScheduleK,Part III; Part III Line 3d,Private Use; Bond Counsel routinely engaged to review management or service contracts?,true,SkdKTxExmptBndsPrvtBsUs.EnggBndCnslRsrchInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/EngageBondCounselResearchInd,True,SkdKTxExmptBndsPrvtBsUs,2
201533089349301428,IRS990ScheduleK,Part III; Part III Line 4,Private Use; Percentage of private business use by others,0.00000,SkdKTxExmptBndsPrvtBsUs.PrvtBsUsByOthrsPct,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/PrivateBusUseByOthersPct,True,SkdKTxExmptBndsPrvtBsUs,2
201533089349301428,IRS990ScheduleK,Part III; Part III Line 5,Private Use; Percentage of private business concerning UBI,0.00000,SkdKTxExmptBndsPrvtBsUs.PrvtBsCncrnngUBIPct,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/PrivateBusConcerningUBIPct,True,SkdKTxExmptBndsPrvtBsUs,2
201533089349301428,IRS990ScheduleK,Part III; Part III Line 6,Private Use; Total of lines 4 and 5,0.00000,SkdKTxExmptBndsPrvtBsUs.TtlPrvtBsnssUsPct,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/TotalPrivateBusinessUsePct,True,SkdKTxExmptBndsPrvtBsUs,2
201533089349301428,IRS990ScheduleK,Part III; Part III Line 7,Private Use; Bond issue meets private security or payment test?,false,SkdKTxExmptBndsPrvtBsUs.BndIssMtPrvtScPymtTstInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/BondIssMeetPrvtSecPymtTestInd,True,SkdKTxExmptBndsPrvtBsUs,2
201533089349301428,IRS990ScheduleK,Part III; Part III Line 8a,Private Use; Change in use of bond financed property?,false,SkdKTxExmptBndsPrvtBsUs.ChngInUsBndFnncdPrpInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/ChangeInUseBondFinancedPropInd,True,SkdKTxExmptBndsPrvtBsUs,2
201533089349301428,IRS990ScheduleK,Part III; Part III Line 8c,Private Use; Remedial action taken?,false,SkdKTxExmptBndsPrvtBsUs.RmdlActnTknInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/RemedialActionTakenInd,True,SkdKTxExmptBndsPrvtBsUs,2
201533089349301428,IRS990ScheduleK,Part III; Part III Line 9,Private Use; Nonqualified bonds remediated procedures?,true,SkdKTxExmptBndsPrvtBsUs.PrcsNnqlfdBndRmdtdInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/ProcsNonqualifiedBondRemdtdInd,True,SkdKTxExmptBndsPrvtBsUs,2
201533089349301428,IRS990ScheduleK,Part IV; Part IV,Arbitrage; Bond issue reference number (A-D),A,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_BndRfrncCd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/BondReferenceCd,True,SkdKTxExmptBndsArbtrg,0
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 1,Arbitrage; Form 8038-T filed?,false,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_Frm8038TFldInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/Form8038TFiledInd,True,SkdKTxExmptBndsArbtrg,0
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 2a,Arbitrage; Rebate not due yet?,true,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_RbtNtDYtInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/RebateNotDueYetInd,True,SkdKTxExmptBndsArbtrg,0
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 2b,Arbitrage; Exception to rebate?,false,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_ExcptnTRbtInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/ExceptionToRebateInd,True,SkdKTxExmptBndsArbtrg,0
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 2c,Arbitrage; No rebate due?,false,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_NRbtDInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/NoRebateDueInd,True,SkdKTxExmptBndsArbtrg,0
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 3,Arbitrage; Variable rate issue?,false,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_VrblRtIssInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/VariableRateIssueInd,True,SkdKTxExmptBndsArbtrg,0
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 4a,Arbitrage; Hedge identified in books and records?,false,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_HdgIdntfdInBksAndRcInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/HedgeIdentifiedInBksAndRecInd,True,SkdKTxExmptBndsArbtrg,0
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 4b,Arbitrage; Name of provider; Business name line 1,0,SkdKTxExmptBndsArbtrg.HdgPrvdrNm_BsnssNmLn1Txt,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/HedgeProviderName/BusinessNameLine1Txt,True,SkdKTxExmptBndsArbtrg,0
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 5a,Arbitrage; Gross proceeds invested in GIC?,false,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_GrssPrcdsInvstdInGICInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GrossProceedsInvestedInGICInd,True,SkdKTxExmptBndsArbtrg,0
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 5b,Arbitrage; Name of provider; Business name line 1,0,SkdKTxExmptBndsArbtrg.GICPrvdrNm_BsnssNmLn1Txt,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GICProviderName/BusinessNameLine1Txt,True,SkdKTxExmptBndsArbtrg,0
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 6,Arbitrage; Gross proceeds invested?,false,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_GrssPrcdsInvstdInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GrossProceedsInvestedInd,True,SkdKTxExmptBndsArbtrg,0
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 7,Arbitrage; Written procedures to monitor requirements?,true,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_WrttnPrcTMntrRqsInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/WrittenProcToMonitorReqsInd,True,SkdKTxExmptBndsArbtrg,0
201533089349301428,IRS990ScheduleK,Part IV; Part IV,Arbitrage; Bond issue reference number (A-D),B,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_BndRfrncCd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/BondReferenceCd,True,SkdKTxExmptBndsArbtrg,1
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 1,Arbitrage; Form 8038-T filed?,false,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_Frm8038TFldInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/Form8038TFiledInd,True,SkdKTxExmptBndsArbtrg,1
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 2a,Arbitrage; Rebate not due yet?,true,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_RbtNtDYtInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/RebateNotDueYetInd,True,SkdKTxExmptBndsArbtrg,1
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 2b,Arbitrage; Exception to rebate?,false,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_ExcptnTRbtInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/ExceptionToRebateInd,True,SkdKTxExmptBndsArbtrg,1
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 2c,Arbitrage; No rebate due?,false,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_NRbtDInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/NoRebateDueInd,True,SkdKTxExmptBndsArbtrg,1
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 3,Arbitrage; Variable rate issue?,false,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_VrblRtIssInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/VariableRateIssueInd,True,SkdKTxExmptBndsArbtrg,1
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 4a,Arbitrage; Hedge identified in books and records?,false,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_HdgIdntfdInBksAndRcInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/HedgeIdentifiedInBksAndRecInd,True,SkdKTxExmptBndsArbtrg,1
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 4b,Arbitrage; Name of provider; Business name line 1,0,SkdKTxExmptBndsArbtrg.HdgPrvdrNm_BsnssNmLn1Txt,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/HedgeProviderName/BusinessNameLine1Txt,True,SkdKTxExmptBndsArbtrg,1
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 5a,Arbitrage; Gross proceeds invested in GIC?,false,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_GrssPrcdsInvstdInGICInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GrossProceedsInvestedInGICInd,True,SkdKTxExmptBndsArbtrg,1
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 5b,Arbitrage; Name of provider; Business name line 1,0,SkdKTxExmptBndsArbtrg.GICPrvdrNm_BsnssNmLn1Txt,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GICProviderName/BusinessNameLine1Txt,True,SkdKTxExmptBndsArbtrg,1
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 6,Arbitrage; Gross proceeds invested?,false,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_GrssPrcdsInvstdInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GrossProceedsInvestedInd,True,SkdKTxExmptBndsArbtrg,1
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 7,Arbitrage; Written procedures to monitor requirements?,true,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_WrttnPrcTMntrRqsInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/WrittenProcToMonitorReqsInd,True,SkdKTxExmptBndsArbtrg,1
201533089349301428,IRS990ScheduleK,Part IV; Part IV,Arbitrage; Bond issue reference number (A-D),C,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_BndRfrncCd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/BondReferenceCd,True,SkdKTxExmptBndsArbtrg,2
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 1,Arbitrage; Form 8038-T filed?,false,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_Frm8038TFldInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/Form8038TFiledInd,True,SkdKTxExmptBndsArbtrg,2
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 2a,Arbitrage; Rebate not due yet?,true,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_RbtNtDYtInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/RebateNotDueYetInd,True,SkdKTxExmptBndsArbtrg,2
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 2b,Arbitrage; Exception to rebate?,false,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_ExcptnTRbtInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/ExceptionToRebateInd,True,SkdKTxExmptBndsArbtrg,2
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 2c,Arbitrage; No rebate due?,false,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_NRbtDInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/NoRebateDueInd,True,SkdKTxExmptBndsArbtrg,2
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 3,Arbitrage; Variable rate issue?,false,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_VrblRtIssInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/VariableRateIssueInd,True,SkdKTxExmptBndsArbtrg,2
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 4a,Arbitrage; Hedge identified in books and records?,false,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_HdgIdntfdInBksAndRcInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/HedgeIdentifiedInBksAndRecInd,True,SkdKTxExmptBndsArbtrg,2
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 4b,Arbitrage; Name of provider; Business name line 1,0,SkdKTxExmptBndsArbtrg.HdgPrvdrNm_BsnssNmLn1Txt,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/HedgeProviderName/BusinessNameLine1Txt,True,SkdKTxExmptBndsArbtrg,2
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 5a,Arbitrage; Gross proceeds invested in GIC?,false,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_GrssPrcdsInvstdInGICInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GrossProceedsInvestedInGICInd,True,SkdKTxExmptBndsArbtrg,2
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 5b,Arbitrage; Name of provider; Business name line 1,0,SkdKTxExmptBndsArbtrg.GICPrvdrNm_BsnssNmLn1Txt,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GICProviderName/BusinessNameLine1Txt,True,SkdKTxExmptBndsArbtrg,2
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 6,Arbitrage; Gross proceeds invested?,false,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_GrssPrcdsInvstdInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GrossProceedsInvestedInd,True,SkdKTxExmptBndsArbtrg,2
201533089349301428,IRS990ScheduleK,Part IV; Part IV Line 7,Arbitrage; Written procedures to monitor requirements?,true,SkdKTxExmptBndsArbtrg.TxExmptBndsArbtrg_WrttnPrcTMntrRqsInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/WrittenProcToMonitorReqsInd,True,SkdKTxExmptBndsArbtrg,2
201533089349301428,IRS990ScheduleK,Part V; Part V,Violations identified and corrected; Bond issue reference number (A-D),A,SkdKPrcdrsCrrctvActn.BndRfrncCd,/IRS990ScheduleK/ProceduresCorrectiveActionGrp/BondReferenceCd,True,SkdKPrcdrsCrrctvActn,0
201533089349301428,IRS990ScheduleK,Part V; Part V,Violations identified and corrected; Procedures to ensure violations identified and corrected?,true,SkdKPrcdrsCrrctvActn.PrcdrsCrrctvActnInd,/IRS990ScheduleK/ProceduresCorrectiveActionGrp/ProceduresCorrectiveActionInd,True,SkdKPrcdrsCrrctvActn,0
