xpath,versions,line_number
/IRS990ScheduleH/EnvironmentalImprovements/TotalCommunityBuildingExpense,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EnvironmentalImprovements] Part II Line 4; [TotalCommunityBuildingExpense] Column (c)
/IRS990ScheduleH/EnvironmentalImprovementsGrp/ActivitiesOrProgramsCnt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[EnvironmentalImprovementsGrp] Part II Line 4; [ActivitiesOrProgramsCnt] Column (a)
/IRS990ScheduleH/EnvironmentalImprovementsGrp/DirectOffsettingRevenueAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[EnvironmentalImprovementsGrp] Part II Line 4; [DirectOffsettingRevenueAmt] Column (d)
/IRS990ScheduleH/EnvironmentalImprovementsGrp/NetCommunityBenefitExpnsAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[EnvironmentalImprovementsGrp] Part II Line 4; [NetCommunityBenefitExpnsAmt] Column (e)
/IRS990ScheduleH/EnvironmentalImprovementsGrp/PersonsServedCnt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[EnvironmentalImprovementsGrp] Part II Line 4; [PersonsServedCnt] Column (b)
/IRS990ScheduleH/EnvironmentalImprovementsGrp/TotalCommunityBenefitExpnsAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[EnvironmentalImprovementsGrp] Part II Line 4; [TotalCommunityBenefitExpnsAmt] Column (c)
/IRS990ScheduleH/EnvironmentalImprovementsGrp/TotalExpensePct,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[EnvironmentalImprovementsGrp] Part II Line 4; [TotalExpensePct] Column (f)
/IRS990ScheduleH/ExpensesExceedBudgetInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ExpensesExceedBudgetInd] Part I Line 5b
/IRS990ScheduleH/ExpensesExceededBudget,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ExpensesExceededBudget] Part I Line 5b
/IRS990ScheduleH/FPGReferenceDiscountedCare,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FPGReferenceDiscountedCare] Part I Line 3b
/IRS990ScheduleH/FPGReferenceDiscountedCareInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FPGReferenceDiscountedCareInd] Part I Line 3b
/IRS990ScheduleH/FPGReferenceFreeCare,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FPGReferenceFreeCare] Part I Line 3a
/IRS990ScheduleH/FPGReferenceFreeCareInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FPGReferenceFreeCareInd] Part I Line 3a
/IRS990ScheduleH/FacilityNum,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FacilityNum] Part V Section D
/IRS990ScheduleH/FinancialAssistanceAtCostTyp/ActivitiesOrProgramsCnt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FinancialAssistanceAtCostTyp] Part I Line 7a; [ActivitiesOrProgramsCnt] Column (a)
/IRS990ScheduleH/FinancialAssistanceAtCostTyp/DirectOffsettingRevenueAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FinancialAssistanceAtCostTyp] Part I Line 7a; [DirectOffsettingRevenueAmt] Column (d)
/IRS990ScheduleH/FinancialAssistanceAtCostTyp/NetCommunityBenefitExpnsAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FinancialAssistanceAtCostTyp] Part I Line 7a; [NetCommunityBenefitExpnsAmt] Column (e)
/IRS990ScheduleH/FinancialAssistanceAtCostTyp/PersonsServedCnt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FinancialAssistanceAtCostTyp] Part I Line 7a; [PersonsServedCnt] Column (b)
/IRS990ScheduleH/FinancialAssistanceAtCostTyp/TotalCommunityBenefitExpnsAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FinancialAssistanceAtCostTyp] Part I Line 7a; [TotalCommunityBenefitExpnsAmt] Column (c)
/IRS990ScheduleH/FinancialAssistanceAtCostTyp/TotalExpensePct,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FinancialAssistanceAtCostTyp] Part I Line 7a; [TotalExpensePct] Column (f)
/IRS990ScheduleH/FinancialAssistanceBudgetInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FinancialAssistanceBudgetInd] Part I Line 5a
/IRS990ScheduleH/FinancialAssistancePolicyInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FinancialAssistancePolicyInd] Part I Line 1a
/IRS990ScheduleH/FinancialAssistancePrvsnInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FinancialAssistancePrvsnInd] Part III Section C Line 9b
/IRS990ScheduleH/Form990ScheduleHPartIV,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,
/IRS990ScheduleH/Form990ScheduleHPartIV/DescriptionEntPrimaryActivity,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[DescriptionEntPrimaryActivity] Part IV Column (b)
/IRS990ScheduleH/Form990ScheduleHPartIV/NameOfEntity/BusinessNameLine1,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[NameOfEntity] Part IV Column (a)
/IRS990ScheduleH/Form990ScheduleHPartIV/NameOfEntity/BusinessNameLine2,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[NameOfEntity] Part IV Column (a)
/IRS990ScheduleH/Form990ScheduleHPartIV/OfficersEtcProfitOrOwnership,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[OfficersEtcProfitOrOwnership] Part IV Column (d)
/IRS990ScheduleH/Form990ScheduleHPartIV/OrganizationProfitOrOwnership,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[OrganizationProfitOrOwnership] Part IV Column (c)
/IRS990ScheduleH/Form990ScheduleHPartIV/PhysicansProfitOrOwnership,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[PhysicansProfitOrOwnership] Part IV Column (e)
/IRS990ScheduleH/Form990ScheduleHPartV,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,
/IRS990ScheduleH/Form990ScheduleHPartV/Address/AddressLine1,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[Address] Part V
/IRS990ScheduleH/Form990ScheduleHPartV/Address/AddressLine2,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[Address] Part V
/IRS990ScheduleH/Form990ScheduleHPartV/Address/City,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[Address] Part V
/IRS990ScheduleH/Form990ScheduleHPartV/Address/State,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[Address] Part V
/IRS990ScheduleH/Form990ScheduleHPartV/Address/ZIPCode,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[Address] Part V
/IRS990ScheduleH/Form990ScheduleHPartV/ChildrensHospital,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[ChildrensHospital] Part V
/IRS990ScheduleH/Form990ScheduleHPartV/CriticalAccessHospital,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[CriticalAccessHospital] Part V
/IRS990ScheduleH/Form990ScheduleHPartV/Er24Hours,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[Er24Hours] Part V
/IRS990ScheduleH/Form990ScheduleHPartV/ErOther,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[ErOther] Part V
/IRS990ScheduleH/Form990ScheduleHPartV/GeneralMedicalAndSurgical,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[GeneralMedicalAndSurgical] Part V
/IRS990ScheduleH/Form990ScheduleHPartV/LicensedHospital,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[LicensedHospital] Part V
/IRS990ScheduleH/Form990ScheduleHPartV/Name/BusinessNameLine1,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[Name] Part V
/IRS990ScheduleH/Form990ScheduleHPartV/Name/BusinessNameLine2,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[Name] Part V
/IRS990ScheduleH/Form990ScheduleHPartV/Other,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[Other] Part V
/IRS990ScheduleH/Form990ScheduleHPartV/ResearchFacility,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[ResearchFacility] Part V
/IRS990ScheduleH/Form990ScheduleHPartV/TeachingHospital,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[TeachingHospital] Part V
/IRS990ScheduleH/Form990ScheduleHPartVI,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,
/IRS990ScheduleH/Form990ScheduleHPartVI/AffiliatedHealthCareSystem,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[AffiliatedHealthCareSystem] Part VI Line 7
/IRS990ScheduleH/Form990ScheduleHPartVI/AnnualCommunityBenefitExpln,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[AnnualCommunityBenefitExpln] Part VI Line 1
/IRS990ScheduleH/Form990ScheduleHPartVI/BadDebtFootnote,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[BadDebtFootnote] Part VI Line 1
/IRS990ScheduleH/Form990ScheduleHPartVI/CommunityBuildingActivities,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[CommunityBuildingActivities] Part VI Line 5
/IRS990ScheduleH/Form990ScheduleHPartVI/CommunityInformation,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[CommunityInformation] Part VI Line 4
/IRS990ScheduleH/Form990ScheduleHPartVI/CostingMethodUsed,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[CostingMethodUsed] Part VI Line 1
/IRS990ScheduleH/Form990ScheduleHPartVI/DebtCollectionPolicy,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[DebtCollectionPolicy] Part VI Line 1
/IRS990ScheduleH/Form990ScheduleHPartVI/Explanation,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[Explanation] Part VI
/IRS990ScheduleH/Form990ScheduleHPartVI/GeneralExplanation,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[GeneralExplanation] Part VI Line 1
/IRS990ScheduleH/Form990ScheduleHPartVI/Identifier,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[Identifier] Part VI
/IRS990ScheduleH/Form990ScheduleHPartVI/IncomeBasedCriteria,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[IncomeBasedCriteria] Part VI Line 1
/IRS990ScheduleH/Form990ScheduleHPartVI/NeedsAssessment,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[NeedsAssessment] Part VI Line 2
/IRS990ScheduleH/Form990ScheduleHPartVI/NumberOfFacilityTypeExpln,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[NumberOfFacilityTypeExpln] Part VI Line 1
/IRS990ScheduleH/Form990ScheduleHPartVI/OtherInformation,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[OtherInformation] Part VI Line 6
/IRS990ScheduleH/Form990ScheduleHPartVI/PatientEducationAssistance,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[PatientEducationAssistance] Part VI Line 3
/IRS990ScheduleH/Form990ScheduleHPartVI/PercentOfTotalExpenseExpln,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[PercentOfTotalExpenseExpln] Part VI Line 1
/IRS990ScheduleH/Form990ScheduleHPartVI/ReportsFiledWithStates,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[ReportsFiledWithStates] Part VI Line 8
/IRS990ScheduleH/Form990ScheduleHPartVI/ReturnReference,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ReturnReference] Part VI
/IRS990ScheduleH/Form990ScheduleHPartVI/ShortfallAsCommunityBenefit,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[ShortfallAsCommunityBenefit] Part VI Line 1
/IRS990ScheduleH/Form990ScheduleHPartVI/SubsidizedHealthServicesExpln,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[SubsidizedHealthServicesExpln] Part VI Line 1
/IRS990ScheduleH/Form990ScheduleHPartVSectionA,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,
/IRS990ScheduleH/Form990ScheduleHPartVSectionA/Address/AddressLine1,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[Address] Part V Section A
/IRS990ScheduleH/Form990ScheduleHPartVSectionA/Address/AddressLine2,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[Address] Part V Section A
/IRS990ScheduleH/Form990ScheduleHPartVSectionA/Address/City,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[Address] Part V Section A
/IRS990ScheduleH/Form990ScheduleHPartVSectionA/Address/State,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[Address] Part V Section A
/IRS990ScheduleH/Form990ScheduleHPartVSectionA/Address/ZIPCode,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[Address] Part V Section A
/IRS990ScheduleH/Form990ScheduleHPartVSectionA/ChildrensHospital,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ChildrensHospital] Part V Section A
/IRS990ScheduleH/Form990ScheduleHPartVSectionA/CriticalAccessHospital,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CriticalAccessHospital] Part V Section A
/IRS990ScheduleH/Form990ScheduleHPartVSectionA/Er24Hours,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[Er24Hours] Part V Section A
/IRS990ScheduleH/Form990ScheduleHPartVSectionA/ErOther,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ErOther] Part V Section A
/IRS990ScheduleH/Form990ScheduleHPartVSectionA/FacilityNumber,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FacilityNumber] Part V Section A
/IRS990ScheduleH/Form990ScheduleHPartVSectionA/FacilityReportingGroup,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FacilityReportingGroup] Part V Section A
/IRS990ScheduleH/Form990ScheduleHPartVSectionA/GeneralMedicalAndSurgical,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[GeneralMedicalAndSurgical] Part V Section A
/IRS990ScheduleH/Form990ScheduleHPartVSectionA/LicensedHospital,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[LicensedHospital] Part V Section A
/IRS990ScheduleH/Form990ScheduleHPartVSectionA/Name/BusinessNameLine1,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[Name] Part V Section A
/IRS990ScheduleH/Form990ScheduleHPartVSectionA/Name/BusinessNameLine2,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[Name] Part V Section A
/IRS990ScheduleH/Form990ScheduleHPartVSectionA/Other,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[Other] Part V Section A
/IRS990ScheduleH/Form990ScheduleHPartVSectionA/ResearchFacility,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ResearchFacility] Part V Section A
/IRS990ScheduleH/Form990ScheduleHPartVSectionA/TeachingHospital,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[TeachingHospital] Part V Section A
/IRS990ScheduleH/Form990ScheduleHPartVSectionA/WebsiteAddress,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[WebsiteAddress] Part V Section A
/IRS990ScheduleH/Form990ScheduleHPartVSectionB,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/ActionsOnNonpayment,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[ActionsOnNonpayment] Part V Section B Line 14
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/ActionsOnNonpayment,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ActionsOnNonpayment] Part V Section B Line 15
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/AdoptBudget,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[AdoptBudget] Part V Section B Line 6f
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/AdoptImplementStrategy,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[AdoptImplementStrategy] Part V Section B Line 6a
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/AllNeedsAddressed,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[AllNeedsAddressed] Part V Section B Line 7
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/AmountsGenerallyBilled,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[AmountsGenerallyBilled] Part V Section B Line 20
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/AmountsGenerallyBilled,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[AmountsGenerallyBilled] Part V Section B Line 21
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/AssetLevel,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[AssetLevel] Part V Section B Line 11b
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/AssetLevel,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[AssetLevel] Part V Section B Line 12b
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/AttachedToInvoices,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[AttachedToInvoices] Part V Section B Line 13b
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/AttachedToInvoices,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[AttachedToInvoices] Part V Section B Line 14b
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/AvailableOnRequest,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[AvailableOnRequest] Part V Section B Line 13f
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/AvailableOnRequest,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[AvailableOnRequest] Part V Section B Line 14f
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/AverageNegotiatedRates,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[AverageNegotiatedRates] Part V Section B Line 19b
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/AverageNegotiatedRates,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[AverageNegotiatedRates] Part V Section B Line 20b
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/BodyAttachment,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[BodyAttachment] Part V SSection B Line 17d
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/BodyAttachment,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[BodyAttachment] Part V Section B Line 16d
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/CHNAConducted,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CHNAConducted] Part V Section B Line 1
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/CHNAWidelyAvailable,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CHNAWidelyAvailable] Part V Section B Line 5
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/CollectionActivities,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CollectionActivities] Part V SSection B Line 17
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/CollectionActivities,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[CollectionActivities] Part V Section B Line 16
